Source,Target,Type,Id,Label,timeset,Weight
103331193141294,97041406678,Directed,535,,,1
103331193141294,14302129065,Directed,536,,,1
103331193141294,100150961991,Directed,537,,,1
103331193141294,377392275725373,Directed,538,,,1
550744801619236,99109427641,Directed,539,,,1
170631473120700,118465851142,Directed,540,,,1
152642552902,10675081307,Directed,541,,,1
152642552902,164561860226839,Directed,542,,,1
171280749364,186676354713214,Directed,543,,,1
201698999851422,99109427641,Directed,544,,,1
201698999851422,110258935668204,Directed,545,,,1
201698999851422,21793473043,Directed,546,,,1
201698999851422,201698999851422,Directed,547,,,1
123633531001777,13062429163,Directed,548,,,1
123633531001777,51955958533,Directed,549,,,1
488989281142595,81679398478,Directed,550,,,1
488989281142595,126450910743068,Directed,551,,,1
40360933216,221864415555,Directed,552,,,1
40360933216,35106632719,Directed,553,,,1
35106632719,14302129065,Directed,554,,,1
146040298774725,130379783504,Directed,555,,,1
146040298774725,148349507804,Directed,556,,,1
146040298774725,152642552902,Directed,557,,,1
146040298774725,106661462736035,Directed,558,,,1
130379783504,148349507804,Directed,559,,,1
130379783504,12415375791,Directed,560,,,1
130379783504,20531316728,Directed,561,,,1
130379783504,118465851142,Directed,562,,,1
130379783504,126450910743068,Directed,563,,,1
218449254862870,158190387560587,Directed,564,,,1
218449254862870,126450910743068,Directed,565,,,1
207744539290381,488989281142595,Directed,566,,,1
207744539290381,201698999851422,Directed,567,,,1
207744539290381,26399672578,Directed,568,,,1
207744539290381,126450910743068,Directed,569,,,1
315077935194478,281595673240,Directed,570,,,1
315077935194478,31790012966,Directed,571,,,1
315077935194478,216740968376511,Directed,572,,,1
315077935194478,108910425816126,Directed,573,,,1
108910425816126,78522143212,Directed,574,,,1
108910425816126,108563442514627,Directed,575,,,1
108910425816126,97041406678,Directed,576,,,1
108910425816126,111036072275150,Directed,577,,,1
213274742018085,216740968376511,Directed,578,,,1
213274742018085,245426415493484,Directed,579,,,1
213274742018085,17136313137,Directed,580,,,1
213274742018085,21793473043,Directed,581,,,1
89146619663,110505255635707,Directed,582,,,1
89146619663,187013059865,Directed,583,,,1
89146619663,108563442514627,Directed,584,,,1
89146619663,62260589592,Directed,585,,,1
89146619663,108910425816126,Directed,586,,,1
89146619663,111036072275150,Directed,587,,,1
89146619663,97041406678,Directed,588,,,1
89146619663,78522143212,Directed,589,,,1
245426415493484,123905300955489,Directed,590,,,1
245426415493484,148349507804,Directed,591,,,1
245426415493484,216740968376511,Directed,592,,,1
245426415493484,26399672578,Directed,593,,,1
245426415493484,89146619663,Directed,594,,,1
245426415493484,78522143212,Directed,595,,,1
245426415493484,97041406678,Directed,596,,,1
245426415493484,62260589592,Directed,597,,,1
187013059865,1749076975337065,Directed,598,,,1
187013059865,89146619663,Directed,599,,,1
350024555144315,78522143212,Directed,600,,,1
350024555144315,110505255635707,Directed,601,,,1
322412097850538,187013059865,Directed,602,,,1
322412097850538,108910425816126,Directed,603,,,1
322412097850538,62260589592,Directed,604,,,1
322412097850538,110505255635707,Directed,605,,,1
322412097850538,89146619663,Directed,606,,,1
322412097850538,111036072275150,Directed,607,,,1
322412097850538,108563442514627,Directed,608,,,1
322412097850538,78522143212,Directed,609,,,1
322412097850538,97041406678,Directed,610,,,1
111036072275150,187013059865,Directed,611,,,1
111036072275150,108910425816126,Directed,612,,,1
111036072275150,62260589592,Directed,613,,,1
111036072275150,78522143212,Directed,614,,,1
111036072275150,97041406678,Directed,615,,,1
110505255635707,78522143212,Directed,616,,,1
110505255635707,97041406678,Directed,617,,,1
110505255635707,187013059865,Directed,618,,,1
78522143212,108563442514627,Directed,619,,,1
78522143212,187013059865,Directed,620,,,1
78522143212,89146619663,Directed,621,,,1
78522143212,350024555144315,Directed,622,,,1
78522143212,108910425816126,Directed,623,,,1
78522143212,110505255635707,Directed,624,,,1
78522143212,111036072275150,Directed,625,,,1
78522143212,62260589592,Directed,626,,,1
78522143212,97041406678,Directed,627,,,1
179562315893006,14302129065,Directed,628,,,1
182236035192216,416458641715558,Directed,629,,,1
182236035192216,146040298774725,Directed,630,,,1
182236035192216,311865825370,Directed,631,,,1
182236035192216,168743617253,Directed,632,,,1
182236035192216,23497828950,Directed,633,,,1
182236035192216,266730506675570,Directed,634,,,1
182236035192216,14302129065,Directed,635,,,1
1597659560553215,14302129065,Directed,636,,,1
1597659560553215,216740968376511,Directed,637,,,1
1794731260742414,216740968376511,Directed,638,,,1
1794731260742414,14302129065,Directed,639,,,1
127030877316644,315077935194478,Directed,640,,,1
127030877316644,126450910743068,Directed,641,,,1
127030877316644,171280749364,Directed,642,,,1
127030877316644,261660823858377,Directed,643,,,1
127030877316644,97041406678,Directed,644,,,1
127030877316644,14302129065,Directed,645,,,1
127030877316644,148349507804,Directed,646,,,1
127030877316644,26399672578,Directed,647,,,1
127030877316644,21793473043,Directed,648,,,1
130180763686565,261660823858377,Directed,649,,,1
130180763686565,159764164040161,Directed,650,,,1
470933219592244,14302129065,Directed,651,,,1
470933219592244,126450910743068,Directed,652,,,1
266730506675570,26399672578,Directed,653,,,1
266730506675570,14302129065,Directed,654,,,1
266730506675570,311865825370,Directed,655,,,1
266730506675570,182236035192216,Directed,656,,,1
266730506675570,51955958533,Directed,657,,,1
266730506675570,34526043062,Directed,658,,,1
364952298734,14302129065,Directed,659,,,1
364952298734,34526043062,Directed,660,,,1
51955958533,153194306605,Directed,661,,,1
51955958533,123633531001777,Directed,662,,,1
51955958533,13062429163,Directed,663,,,1
34526043062,26399672578,Directed,664,,,1
34526043062,181119939152,Directed,665,,,1
34526043062,14302129065,Directed,666,,,1
31790012966,30250538961,Directed,667,,,1
31790012966,83065559474,Directed,668,,,1
31790012966,409547372452050,Directed,669,,,1
31790012966,148349507804,Directed,670,,,1
137828846250783,148349507804,Directed,671,,,1
137828846250783,228863717129510,Directed,672,,,1
137828846250783,87384950094,Directed,673,,,1
137828846250783,43117192326,Directed,674,,,1
137828846250783,100355313370538,Directed,675,,,1
268002449983847,148349507804,Directed,676,,,1
238238826282196,186676354713214,Directed,677,,,1
310528472415350,238238826282196,Directed,678,,,1
310528472415350,186676354713214,Directed,679,,,1
373183779384701,268002449983847,Directed,680,,,1
373183779384701,257513290653,Directed,681,,,1
373183779384701,26399672578,Directed,682,,,1
373183779384701,186676354713214,Directed,683,,,1
373183779384701,148349507804,Directed,684,,,1
174673405887258,148349507804,Directed,685,,,1
174673405887258,97041406678,Directed,686,,,1
174673405887258,14302129065,Directed,687,,,1
122924687718543,23497828950,Directed,688,,,1
122362417781757,186676354713214,Directed,689,,,1
122362417781757,148349507804,Directed,690,,,1
117949204905262,100355313370538,Directed,691,,,1
117949204905262,153194306605,Directed,692,,,1
117949204905262,148349507804,Directed,693,,,1
243352355758573,89146619663,Directed,694,,,1
243352355758573,12415375791,Directed,695,,,1
243352355758573,20531316728,Directed,696,,,1
243352355758573,21793473043,Directed,697,,,1
243352355758573,97041406678,Directed,698,,,1
243352355758573,86869798098,Directed,699,,,1
243352355758573,110258935668204,Directed,700,,,1
243352355758573,108563442514627,Directed,701,,,1
261001683972731,281595673240,Directed,702,,,1
261001683972731,148349507804,Directed,703,,,1
216439283312,189924944361205,Directed,704,,,1
181119939152,122362417781757,Directed,705,,,1
181119939152,171280749364,Directed,706,,,1
181119939152,100355313370538,Directed,707,,,1
181119939152,118465851142,Directed,708,,,1
181119939152,100150961991,Directed,709,,,1
181119939152,34526043062,Directed,710,,,1
181119939152,14302129065,Directed,711,,,1
181119939152,51955958533,Directed,712,,,1
181119939152,89146619663,Directed,713,,,1
181119939152,104516191689,Directed,714,,,1
181119939152,281595673240,Directed,715,,,1
181119939152,83065559474,Directed,716,,,1
181119939152,121462904591649,Directed,717,,,1
181119939152,111036072275150,Directed,718,,,1
181119939152,97041406678,Directed,719,,,1
181119939152,148349507804,Directed,720,,,1
181119939152,153194306605,Directed,721,,,1
100355313370538,209539035765518,Directed,722,,,1
100355313370538,293220964066110,Directed,723,,,1
100355313370538,83065559474,Directed,724,,,1
100355313370538,30250538961,Directed,725,,,1
100355313370538,148349507804,Directed,726,,,1
100355313370538,153194306605,Directed,727,,,1
209539035765518,117949204905262,Directed,728,,,1
209539035765518,87384950094,Directed,729,,,1
209539035765518,281595673240,Directed,730,,,1
209539035765518,153194306605,Directed,731,,,1
209539035765518,30250538961,Directed,732,,,1
209539035765518,148349507804,Directed,733,,,1
209539035765518,228863717129510,Directed,734,,,1
209539035765518,174830055888739,Directed,735,,,1
228863717129510,122362417781757,Directed,736,,,1
228863717129510,209539035765518,Directed,737,,,1
228863717129510,83065559474,Directed,738,,,1
228863717129510,30250538961,Directed,739,,,1
228863717129510,43117192326,Directed,740,,,1
228863717129510,174830055888739,Directed,741,,,1
228863717129510,117949204905262,Directed,742,,,1
228863717129510,87384950094,Directed,743,,,1
228863717129510,281595673240,Directed,744,,,1
228863717129510,153194306605,Directed,745,,,1
228863717129510,104516191689,Directed,746,,,1
228863717129510,148349507804,Directed,747,,,1
121462904591649,160764157371498,Directed,748,,,1
121462904591649,123843407779700,Directed,749,,,1
121462904591649,186676354713214,Directed,750,,,1
121462904591649,181119939152,Directed,751,,,1
121462904591649,228863717129510,Directed,752,,,1
121462904591649,117949204905262,Directed,753,,,1
121462904591649,100355313370538,Directed,754,,,1
121462904591649,171251403059325,Directed,755,,,1
121462904591649,31790012966,Directed,756,,,1
121462904591649,185914954790122,Directed,757,,,1
121462904591649,87384950094,Directed,758,,,1
121462904591649,83065559474,Directed,759,,,1
121462904591649,281595673240,Directed,760,,,1
121462904591649,104516191689,Directed,761,,,1
121462904591649,148349507804,Directed,762,,,1
121462904591649,153194306605,Directed,763,,,1
174830055888739,209539035765518,Directed,764,,,1
174830055888739,228863717129510,Directed,765,,,1
174830055888739,128307602590,Directed,766,,,1
174830055888739,43117192326,Directed,767,,,1
174830055888739,153194306605,Directed,768,,,1
174830055888739,87384950094,Directed,769,,,1
174830055888739,117949204905262,Directed,770,,,1
174830055888739,122362417781757,Directed,771,,,1
174830055888739,30250538961,Directed,772,,,1
174830055888739,83065559474,Directed,773,,,1
174830055888739,281595673240,Directed,774,,,1
174830055888739,104516191689,Directed,775,,,1
174830055888739,148349507804,Directed,776,,,1
153194306605,31790012966,Directed,777,,,1
153194306605,123633531001777,Directed,778,,,1
153194306605,121462904591649,Directed,779,,,1
153194306605,104516191689,Directed,780,,,1
153194306605,281595673240,Directed,781,,,1
153194306605,43117192326,Directed,782,,,1
153194306605,83065559474,Directed,783,,,1
153194306605,128307602590,Directed,784,,,1
153194306605,87384950094,Directed,785,,,1
153194306605,30250538961,Directed,786,,,1
153194306605,148349507804,Directed,787,,,1
104516191689,228863717129510,Directed,788,,,1
104516191689,186676354713214,Directed,789,,,1
104516191689,81174647292,Directed,790,,,1
104516191689,83065559474,Directed,791,,,1
104516191689,153194306605,Directed,792,,,1
104516191689,281595673240,Directed,793,,,1
104516191689,148349507804,Directed,794,,,1
104516191689,128307602590,Directed,795,,,1
104516191689,30250538961,Directed,796,,,1
281595673240,100355313370538,Directed,797,,,1
281595673240,14302129065,Directed,798,,,1
281595673240,31790012966,Directed,799,,,1
281595673240,121462904591649,Directed,800,,,1
281595673240,62260589592,Directed,801,,,1
281595673240,261660823858377,Directed,802,,,1
281595673240,153194306605,Directed,803,,,1
281595673240,104516191689,Directed,804,,,1
281595673240,30250538961,Directed,805,,,1
281595673240,148349507804,Directed,806,,,1
281595673240,43117192326,Directed,807,,,1
281595673240,83065559474,Directed,808,,,1
281595673240,128307602590,Directed,809,,,1
281595673240,87384950094,Directed,810,,,1
43117192326,100355313370538,Directed,811,,,1
43117192326,174830055888739,Directed,812,,,1
43117192326,117949204905262,Directed,813,,,1
43117192326,228863717129510,Directed,814,,,1
43117192326,153194306605,Directed,815,,,1
43117192326,121462904591649,Directed,816,,,1
43117192326,137828846250783,Directed,817,,,1
43117192326,104516191689,Directed,818,,,1
43117192326,281595673240,Directed,819,,,1
43117192326,30250538961,Directed,820,,,1
43117192326,148349507804,Directed,821,,,1
43117192326,83065559474,Directed,822,,,1
43117192326,128307602590,Directed,823,,,1
43117192326,87384950094,Directed,824,,,1
83065559474,31790012966,Directed,825,,,1
83065559474,293220964066110,Directed,826,,,1
83065559474,100355313370538,Directed,827,,,1
83065559474,153194306605,Directed,828,,,1
83065559474,281595673240,Directed,829,,,1
83065559474,148349507804,Directed,830,,,1
83065559474,43117192326,Directed,831,,,1
83065559474,128307602590,Directed,832,,,1
83065559474,104516191689,Directed,833,,,1
83065559474,30250538961,Directed,834,,,1
83065559474,87384950094,Directed,835,,,1
128307602590,153194306605,Directed,836,,,1
128307602590,104516191689,Directed,837,,,1
128307602590,281595673240,Directed,838,,,1
128307602590,30250538961,Directed,839,,,1
128307602590,148349507804,Directed,840,,,1
128307602590,43117192326,Directed,841,,,1
128307602590,83065559474,Directed,842,,,1
128307602590,87384950094,Directed,843,,,1
87384950094,228863717129510,Directed,844,,,1
87384950094,153194306605,Directed,845,,,1
87384950094,281595673240,Directed,846,,,1
87384950094,148349507804,Directed,847,,,1
87384950094,43117192326,Directed,848,,,1
87384950094,128307602590,Directed,849,,,1
87384950094,104516191689,Directed,850,,,1
87384950094,30250538961,Directed,851,,,1
87384950094,83065559474,Directed,852,,,1
30250538961,186676354713214,Directed,853,,,1
30250538961,121462904591649,Directed,854,,,1
30250538961,100355313370538,Directed,855,,,1
30250538961,153194306605,Directed,856,,,1
30250538961,281595673240,Directed,857,,,1
30250538961,43117192326,Directed,858,,,1
30250538961,128307602590,Directed,859,,,1
30250538961,148349507804,Directed,860,,,1
30250538961,104516191689,Directed,861,,,1
30250538961,83065559474,Directed,862,,,1
30250538961,87384950094,Directed,863,,,1
242859757551,186232664870032,Directed,864,,,1
242859757551,284260788250964,Directed,865,,,1
1099667270064879,1432706033698293,Directed,866,,,1
1099667270064879,242859757551,Directed,867,,,1
144494645722850,1471695506485858,Directed,868,,,1
144494645722850,57022040758,Directed,869,,,1
144494645722850,612291142146684,Directed,870,,,1
144494645722850,274992429193756,Directed,871,,,1
144494645722850,62260589592,Directed,872,,,1
144494645722850,89146619663,Directed,873,,,1
144494645722850,242859757551,Directed,874,,,1
144494645722850,223168544506227,Directed,875,,,1
144494645722850,284260788250964,Directed,876,,,1
144494645722850,590846014308895,Directed,877,,,1
144494645722850,124948924224350,Directed,878,,,1
144494645722850,1429738763983023,Directed,879,,,1
144494645722850,126450910743068,Directed,880,,,1
144494645722850,290539771077028,Directed,881,,,1
144494645722850,194229153972356,Directed,882,,,1
144494645722850,189924944361205,Directed,883,,,1
144494645722850,118316431545225,Directed,884,,,1
144494645722850,256044471099295,Directed,885,,,1
144494645722850,156503417751582,Directed,886,,,1
144494645722850,281595673240,Directed,887,,,1
144494645722850,107967132666842,Directed,888,,,1
144494645722850,186232664870032,Directed,889,,,1
144494645722850,275845552527106,Directed,890,,,1
144494645722850,21793473043,Directed,891,,,1
144494645722850,20531316728,Directed,892,,,1
144494645722850,463250697028789,Directed,893,,,1
144494645722850,546782255345486,Directed,894,,,1
144494645722850,216439283312,Directed,895,,,1
144494645722850,100186046779162,Directed,896,,,1
224376294396507,26399672578,Directed,897,,,1
224376294396507,256044471099295,Directed,898,,,1
224376294396507,290539771077028,Directed,899,,,1
224376294396507,274992429193756,Directed,900,,,1
1432706033698293,1099667270064879,Directed,901,,,1
1432706033698293,216439283312,Directed,902,,,1
1432706033698293,1471695506485858,Directed,903,,,1
1432706033698293,224376294396507,Directed,904,,,1
1421190264772690,108379099286148,Directed,905,,,1
1421190264772690,186232664870032,Directed,906,,,1
1421190264772690,361791060616938,Directed,907,,,1
1421190264772690,144494645722850,Directed,908,,,1
1421190264772690,156503417751582,Directed,909,,,1
1421190264772690,124948924224350,Directed,910,,,1
1421190264772690,26399672578,Directed,911,,,1
1421190264772690,17136313137,Directed,912,,,1
1421190264772690,21793473043,Directed,913,,,1
1421190264772690,223168544506227,Directed,914,,,1
1421190264772690,168743617253,Directed,915,,,1
1421190264772690,277389319742,Directed,916,,,1
1421190264772690,118316431545225,Directed,917,,,1
1421190264772690,189924944361205,Directed,918,,,1
1421190264772690,611512508869515,Directed,919,,,1
1421190264772690,596964027002589,Directed,920,,,1
1421190264772690,290539771077028,Directed,921,,,1
1421190264772690,274992429193756,Directed,922,,,1
1421190264772690,216439283312,Directed,923,,,1
1421190264772690,100186046779162,Directed,924,,,1
1421190264772690,546782255345486,Directed,925,,,1
1421190264772690,463250697028789,Directed,926,,,1
1421190264772690,57022040758,Directed,927,,,1
1421190264772690,194229153972356,Directed,928,,,1
1421190264772690,107967132666842,Directed,929,,,1
415830391889166,612291142146684,Directed,930,,,1
415830391889166,187013059865,Directed,931,,,1
415830391889166,1099667270064879,Directed,932,,,1
415830391889166,83065559474,Directed,933,,,1
415830391889166,14302129065,Directed,934,,,1
415830391889166,26399672578,Directed,935,,,1
415830391889166,216740968376511,Directed,936,,,1
415830391889166,126450910743068,Directed,937,,,1
415830391889166,100355313370538,Directed,938,,,1
415830391889166,148349507804,Directed,939,,,1
415830391889166,97041406678,Directed,940,,,1
415830391889166,274992429193756,Directed,941,,,1
415830391889166,290539771077028,Directed,942,,,1
415830391889166,416458641715558,Directed,943,,,1
587100441378081,1471695506485858,Directed,944,,,1
587100441378081,359042220838699,Directed,945,,,1
587100441378081,1429738763983023,Directed,946,,,1
587100441378081,274992429193756,Directed,947,,,1
587100441378081,1432706033698293,Directed,948,,,1
587100441378081,612291142146684,Directed,949,,,1
587100441378081,546782255345486,Directed,950,,,1
587100441378081,290539771077028,Directed,951,,,1
587100441378081,100186046779162,Directed,952,,,1
463250697028789,612291142146684,Directed,953,,,1
463250697028789,546782255345486,Directed,954,,,1
463250697028789,114115315337739,Directed,955,,,1
100186046779162,57022040758,Directed,956,,,1
105140819592874,274992429193756,Directed,957,,,1
105140819592874,168743617253,Directed,958,,,1
114115315337739,193631447514110,Directed,959,,,1
114115315337739,463250697028789,Directed,960,,,1
596964027002589,274992429193756,Directed,961,,,1
206088086251467,186232664870032,Directed,962,,,1
191289650948825,523095624441232,Directed,963,,,1
191289650948825,57022040758,Directed,964,,,1
107967132666842,290539771077028,Directed,965,,,1
107967132666842,275845552527106,Directed,966,,,1
107967132666842,156503417751582,Directed,967,,,1
107967132666842,546782255345486,Directed,968,,,1
107967132666842,100186046779162,Directed,969,,,1
107967132666842,463250697028789,Directed,970,,,1
107967132666842,51955958533,Directed,971,,,1
107967132666842,57022040758,Directed,972,,,1
256044471099295,192669784168,Directed,973,,,1
256044471099295,612291142146684,Directed,974,,,1
256044471099295,118316431545225,Directed,975,,,1
256044471099295,611512508869515,Directed,976,,,1
256044471099295,124200474393063,Directed,977,,,1
256044471099295,414382672024263,Directed,978,,,1
256044471099295,97041406678,Directed,979,,,1
256044471099295,311865825370,Directed,980,,,1
256044471099295,186232664870032,Directed,981,,,1
256044471099295,189924944361205,Directed,982,,,1
256044471099295,194229153972356,Directed,983,,,1
256044471099295,290539771077028,Directed,984,,,1
256044471099295,126450910743068,Directed,985,,,1
256044471099295,130379783504,Directed,986,,,1
256044471099295,207744539290381,Directed,987,,,1
256044471099295,216439283312,Directed,988,,,1
410837459022513,290539771077028,Directed,989,,,1
410837459022513,186232664870032,Directed,990,,,1
410837459022513,194229153972356,Directed,991,,,1
410837459022513,361791060616938,Directed,992,,,1
410837459022513,216439283312,Directed,993,,,1
410837459022513,26399672578,Directed,994,,,1
410837459022513,546782255345486,Directed,995,,,1
410837459022513,183649225024927,Directed,996,,,1
410837459022513,107967132666842,Directed,997,,,1
124200474393063,256044471099295,Directed,998,,,1
124200474393063,189924944361205,Directed,999,,,1
124200474393063,183649225024927,Directed,1000,,,1
124200474393063,290539771077028,Directed,1001,,,1
223168544506227,1432706033698293,Directed,1002,,,1
223168544506227,189924944361205,Directed,1003,,,1
223168544506227,590846014308895,Directed,1004,,,1
223168544506227,256044471099295,Directed,1005,,,1
223168544506227,126450910743068,Directed,1006,,,1
223168544506227,148349507804,Directed,1007,,,1
223168544506227,183649225024927,Directed,1008,,,1
223168544506227,275845552527106,Directed,1009,,,1
223168544506227,346730152065281,Directed,1010,,,1
223168544506227,124200474393063,Directed,1011,,,1
223168544506227,387729587997469,Directed,1012,,,1
223168544506227,416458641715558,Directed,1013,,,1
223168544506227,136754833058809,Directed,1014,,,1
223168544506227,191289650948825,Directed,1015,,,1
223168544506227,612291142146684,Directed,1016,,,1
223168544506227,14302129065,Directed,1017,,,1
223168544506227,1421190264772690,Directed,1018,,,1
223168544506227,114115315337739,Directed,1019,,,1
223168544506227,21793473043,Directed,1020,,,1
223168544506227,17136313137,Directed,1021,,,1
223168544506227,97041406678,Directed,1022,,,1
223168544506227,23497828950,Directed,1023,,,1
223168544506227,26399672578,Directed,1024,,,1
223168544506227,124948924224350,Directed,1025,,,1
223168544506227,611512508869515,Directed,1026,,,1
223168544506227,187013059865,Directed,1027,,,1
223168544506227,156503417751582,Directed,1028,,,1
223168544506227,274992429193756,Directed,1029,,,1
223168544506227,463250697028789,Directed,1030,,,1
223168544506227,290539771077028,Directed,1031,,,1
223168544506227,100186046779162,Directed,1032,,,1
223168544506227,361791060616938,Directed,1033,,,1
223168544506227,107967132666842,Directed,1034,,,1
223168544506227,546782255345486,Directed,1035,,,1
223168544506227,144494645722850,Directed,1036,,,1
223168544506227,57022040758,Directed,1037,,,1
223168544506227,194229153972356,Directed,1038,,,1
223168544506227,186232664870032,Directed,1039,,,1
387729587997469,144494645722850,Directed,1040,,,1
387729587997469,1429738763983023,Directed,1041,,,1
387729587997469,612291142146684,Directed,1042,,,1
387729587997469,361791060616938,Directed,1043,,,1
387729587997469,156503417751582,Directed,1044,,,1
387729587997469,232287230205457,Directed,1045,,,1
387729587997469,124200474393063,Directed,1046,,,1
387729587997469,57022040758,Directed,1047,,,1
387729587997469,631311030217900,Directed,1048,,,1
387729587997469,107967132666842,Directed,1049,,,1
387729587997469,290539771077028,Directed,1050,,,1
387729587997469,274992429193756,Directed,1051,,,1
387729587997469,546782255345486,Directed,1052,,,1
387729587997469,195184647254034,Directed,1053,,,1
387729587997469,124948924224350,Directed,1054,,,1
387729587997469,416458641715558,Directed,1055,,,1
387729587997469,611512508869515,Directed,1056,,,1
387729587997469,463250697028789,Directed,1057,,,1
290539771077028,410837459022513,Directed,1058,,,1
290539771077028,108379099286148,Directed,1059,,,1
290539771077028,612291142146684,Directed,1060,,,1
290539771077028,463250697028789,Directed,1061,,,1
290539771077028,1429738763983023,Directed,1062,,,1
290539771077028,242859757551,Directed,1063,,,1
290539771077028,223168544506227,Directed,1064,,,1
290539771077028,587100441378081,Directed,1065,,,1
290539771077028,611512508869515,Directed,1066,,,1
290539771077028,1421190264772690,Directed,1067,,,1
290539771077028,523095624441232,Directed,1068,,,1
290539771077028,387729587997469,Directed,1069,,,1
290539771077028,148349507804,Directed,1070,,,1
290539771077028,144494645722850,Directed,1071,,,1
290539771077028,136754833058809,Directed,1072,,,1
290539771077028,275845552527106,Directed,1073,,,1
